#Digilent WaveForms Network Analyzer - Bode
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 00:59:41.271
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 401
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.54337 V
#Offset: 0.000283953 V
#Relative: no
#Channel: Channel 2
#Range: 5.50952 V
#Offset: 0.000258603 V
#Relative: yes

#
Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
67608.29753919819,0.03347805633287552,-23.0555429820223,-80.39204386539768
69183.09709189364,0.03997535805418663,-23.26733852647482,-80.76768605158536
70794.5784384138,0.03619226569079915,-23.45706957586707,-80.98787146318443
72443.59600749899,0.04265088402768434,-23.66738833819787,-81.12120750323771
74131.02413009177,0.04216185427427791,-23.85218619826105,-81.42850207508953
75857.75750291835,0.04130556602283504,-24.07485052486882,-81.35886172985897
77624.71166286919,0.04535573253573175,-24.24293953891134,-81.37178048672301
79432.82347242814,0.03247116445418779,-24.41193614528348,-81.80357418657621
81283.05161640995,0.04541629109380302,-24.64125569299049,-81.81964148413306
83176.37711026709,0.03979725791005108,-24.82003558857744,-81.89444738424231
85113.80382023768,0.04577192274953083,-25.02957894970972,-82.28448586848788
87096.35899560805,0.04489571394370721,-25.20761479834283,-82.37099008117781
89125.09381337459,0.04861121038490809,-25.4257083310411,-82.4000358929278
91201.08393559097,0.04233116179287351,-25.60909288819355,-82.58261125818137
93325.43007969914,0.04929020522812645,-25.80267030174218,-82.75049578534922
95499.25860214359,0.04079928331823069,-26.00707987301138,-82.87844776657204
97723.72209558111,0.04840523299757749,-26.22068200805953,-82.85247838740905
100000,0.04994725697709124,-26.39535988908354,-82.74487415281033
