#Digilent WaveForms Network Analyzer - Bode
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 00:28:50.451
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 401
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.54337 V
#Offset: 0.000283953 V
#Relative: no
#Channel: Channel 2
#Range: 5.50952 V
#Offset: 0.000258603 V
#Relative: yes

#
Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
70794.5784384138,0.05431143473873169,-6.149121254097913,-6.748745106659221
72443.59600749899,0.06133587044090993,-6.153168167456582,-6.889293693319878
74131.02413009177,0.0627997414279228,-6.157590814736933,-7.043247348689246
75857.75750291835,0.05875432732728534,-6.161111720599553,-7.1883621782099
77624.71166286919,0.06247725092389657,-6.168465671811594,-7.394512310725077
79432.82347242814,0.0532169962042176,-6.168968101258484,-7.560727357106941
81283.05161640995,0.06595014361555969,-6.176125327049902,-7.721345661392448
83176.37711026709,0.05917580976603286,-6.177354839354359,-7.933784659884509
85113.80382023768,0.06743633665280928,-6.184084071872106,-8.114459333430091
87096.35899560805,0.06166623205299421,-6.1853819164168,-8.295100546167927
89125.09381337459,0.06951596874358118,-6.19186952600283,-8.473201144714835
91201.08393559097,0.06406801498714,-6.203617635782335,-8.700863029691106
93325.43007969914,0.07189835021344836,-6.208458160037219,-8.88619638314718
95499.25860214359,0.0581665930733264,-6.213495373593271,-9.092259604921608
97723.72209558111,0.07374652275459766,-6.214736080920201,-9.296021988897586
100000,0.06899972483956163,-6.224711298546843,-9.488691451038861
